InvoiceNo,InvoiceDate,ProductNo,Quantity,Unit,ProductName,PackSize,ChemicalName
777,2015-05-04 00:00:00,361,1,stp,Oramol,10 tab * 10 stp * box,Paracetamol
777,2015-05-04 00:00:00,660,3,stp,Aspilets 20's,20 tab * 25 stp * box,Aspirin 80mg
777,2015-05-04 00:00:00,744,2,stp,Safen,10 tab * 10 stp * box,Clopidogrel
777,2015-05-04 00:00:00,413,1,bot,????? ??????????,10 bot * pack,Myanmar Ear Drop
777,2015-05-04 00:00:00,220,1,tab,Vicks,105 tab * bot,Cough Tablet
777,2015-05-04 00:00:00,225,1,stp,Norbactin ,10 tab * 10 stp * box,Norfloxacin
777,2015-05-04 00:00:00,138,1,stp,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
777,2015-05-04 00:00:00,527,1,bot,Axe 3ml,12 bot * dz,Oil
777,2015-05-04 00:00:00,86,1,stp,Cardivas 12.5,10 tab * 10 stp * box,Carvedilol
777,2015-05-04 00:00:00,220,4,tab,Vicks,105 tab * bot,Cough Tablet
778,2015-05-04 00:00:00,2,20,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
778,2015-05-04 00:00:00,225,1,stp,Norbactin ,10 tab * 10 stp * box,Norfloxacin
780,2015-05-04 00:00:00,695,5,Suppo,Napa 125 Suppo,20 Suppo * box,Paracetamol
780,2015-05-04 00:00:00,260,1,stp,Lensen Tab,10 tab * 10 stp * box,Paracetamol
780,2015-05-04 00:00:00,484,1,stp,ecee 2,2 tab * stp,levonorgestrel
779,2015-05-04 00:00:00,476,1,tube,Voltex Kool,12 tube * pack,cream
779,2015-05-04 00:00:00,305,4,stp,Air X,10 tab * 50 stp * box,semithicone
779,2015-05-04 00:00:00,309,2,stp,Kremil S pink,4 tab * 25 stp * box,Aluminium Hydroxide and Simethicone
773,2015-05-04 00:00:00,75,13,tab,Centrum Silver,285 tab * bot,Multivitamins and Minerals
773,2015-05-04 00:00:00,148,1,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
773,2015-05-04 00:00:00,461,1,bot,??????? (????),6 bot * 2 pack * dz,Myanmar Digestive
773,2015-05-04 00:00:00,548,1,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
773,2015-05-04 00:00:00,369,5,sac,ORS MPF Blue,50 sac * box,ORS
773,2015-05-04 00:00:00,138,1,box,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
773,2015-05-04 00:00:00,138,1,box,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
773,2015-05-04 00:00:00,592,1,sac,Generlog,50 sac * box,gel
773,2015-05-04 00:00:00,39,1,stp,Contiflo OD ,10 tab * stp,Tamsulosin Hydrochloride
773,2015-05-04 00:00:00,592,20,sac,Generlog,50 sac * box,gel
773,2015-05-04 00:00:00,548,1,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
773,2015-05-04 00:00:00,261,5,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
773,2015-05-04 00:00:00,407,1,bot,???????????????? (???????????????),12 bot * dz,Myanmar Multivitamin
773,2015-05-04 00:00:00,173,1,stp,Omez,10 cap * 10 stp * box,Omeprazole
773,2015-05-04 00:00:00,58,1,bot,Enervon-C 30's,30 tab * bot,B complex with C
773,2015-05-04 00:00:00,22,2,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
773,2015-05-04 00:00:00,529,2,pcs,PaiPlast,100 pcs * box,Plaster
776,2015-05-04 00:00:00,97,1,stp,Enapril 10,10 tab * 10 stp * box,Enalapril 
776,2015-05-04 00:00:00,99,1,stp,Losar 50,10 tab * 10 stp * box,Losartan Potassium
776,2015-05-04 00:00:00,148,1,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
776,2015-05-04 00:00:00,148,2,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
776,2015-05-04 00:00:00,63,2,stp,Revicon Max,10 cap * 10 stp * box,Multivitamins and Minerals
776,2015-05-04 00:00:00,145,2,stp,Glypride 2,10 tab * 5 stp * box,Glimipride
782,2015-06-04 00:00:00,25,3,box,ccb 5,10 tab * 5 stp * box,Amlodipine
782,2015-06-04 00:00:00,154,1,box,Neurobion Blue,10 tab * 10 stp * box,"B1, B6, B12"
781,2015-06-04 00:00:00,22,2,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
781,2015-06-04 00:00:00,361,1,stp,Oramol,10 tab * 10 stp * box,Paracetamol
781,2015-06-04 00:00:00,361,1,stp,Oramol,10 tab * 10 stp * box,Paracetamol
781,2015-06-04 00:00:00,259,1,stp,Paracap,10 tab * 10 stp * box,Paracetamol
781,2015-06-04 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
781,2015-06-04 00:00:00,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
781,2015-06-04 00:00:00,85,2,stp,Cardivas 6.25,10 tab * 3 stp * box,Carvedilol
781,2015-06-04 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
781,2015-06-04 00:00:00,484,1,stp,ecee 2,2 tab * stp,levonorgestrel
781,2015-06-04 00:00:00,423,1,bot,???????? ??????????????? ????????,12 bot * dz,Myanmar Analgesic
781,2015-06-04 00:00:00,655,5,pcs,Wound Plast,100 pcs * box,Plaster
781,2015-06-04 00:00:00,597,1,pack,Neobun ,10 pcs * 25 pack * box,Plaster
781,2015-06-04 00:00:00,445,1,bot,?????????,12 bot * dz,Myanmar Balm
781,2015-06-04 00:00:00,472,2,tube,Gentalene C ,12 tube * box,"Betamethasone Dipropionate, Gentamycin, Clotrimoxazole"
781,2015-06-04 00:00:00,239,1,stp,Brucillin 250,10 cap * 10 stp * box,Ampicillin
781,2015-06-04 00:00:00,721,1,stp,Velactone,10 tab * 10 stp * box,Spironolactone
781,2015-06-04 00:00:00,313,2,bot,Brand's Nest 42gm,6 bot * box,Bird's Nest
781,2015-06-04 00:00:00,57,10,tab,Enervon-C 100's,100 tab * bot,B complex with C
781,2015-06-04 00:00:00,348,20,cap,Mega 3 300's,300 cap * bot,Omega 3 Fish Oil
781,2015-06-04 00:00:00,452,1,bot,???????? ???,10 bot * pack,Myanmar anti-Inflammatory
781,2015-06-04 00:00:00,364,20,tab,Move Free,170 tab * bot,Glucosamine
781,2015-06-04 00:00:00,74,3,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
781,2015-06-04 00:00:00,252,3,stp,Noxa 20,10 cap * 12 stp * box,Piroxicam
781,2015-06-04 00:00:00,206,1,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
781,2015-06-04 00:00:00,476,3,tube,Voltex Kool,12 tube * pack,cream
781,2015-06-04 00:00:00,291,1,stp,Myonal,10 tab * 3 stp * box,Eperisone Hydrochloride
781,2015-06-04 00:00:00,387,3,pack,????????? ?????? ????,10 sac * 12 pack * 2ndPack,Myanmar Digestive
781,2015-06-04 00:00:00,387,5,pack,????????? ?????? ????,10 sac * 12 pack * 2ndPack,Myanmar Digestive
781,2015-06-04 00:00:00,548,2,tab,Vertinil,10 tab * 20 stp * box,Cinnarizine
781,2015-06-04 00:00:00,149,1,stp,Metformin denk 850,15 tab * 8 stp * box,Metformin 
781,2015-06-04 00:00:00,829,1,bot,Vigor-Ace,30 cap * bot,Anioxidant
781,2015-06-04 00:00:00,74,2,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
781,2015-06-04 00:00:00,521,1,bot,Caldryl ,bot,cream
781,2015-06-04 00:00:00,20,2,stp,iiCare,10 cap * 3 stp * box,Eye 
781,2015-06-04 00:00:00,655,10,pcs,Wound Plast,100 pcs * box,Plaster
783,2015-06-04 00:00:00,107,2,stp,Carvidon mr 35,10 tab * 10 stp * box,Trimetazidine Hydrochloride
783,2015-06-04 00:00:00,125,1,stp,Atocor 10,10 tab * 10 stp * box,Atorvastatin
783,2015-06-04 00:00:00,656,1,stp,Sedacoron,10 tab * stp,amiodarone
783,2015-06-04 00:00:00,728,1,stp,Citaz 100,10 tab * stp,Cilostazol
784,2015-06-04 00:00:00,203,2,stp,Montek 10,10 tab * 10 stp * box,Montelukast
784,2015-06-04 00:00:00,273,1,stp,Belax ,10 tab * 10 stp * box,Bisacodyl
786,2015-07-04 00:00:00,370,10,sac,ORS MPF Green,50 sac * box,ORS
786,2015-07-04 00:00:00,2,10,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
786,2015-07-04 00:00:00,64,5,stp,Magnese Denk,10 cap * 5 stp * box,Magnesium
787,2015-07-04 00:00:00,743,1,bot,Cevit Ygn,100 tab * bot,ascorbic acid
787,2015-07-04 00:00:00,117,3,stp,Ocium,10 tab * 3 stp * box,Calcium with Vitamin D3
787,2015-07-04 00:00:00,472,1,tube,Gentalene C ,12 tube * box,"Betamethasone Dipropionate, Gentamycin, Clotrimoxazole"
788,2015-07-04 00:00:00,304,1,stp,Allercet,10 tab * 10 stp * box,Cetrizine
788,2015-07-04 00:00:00,765,2,stp,Loratidine Amlorat,10 tab * 10 stp * box,Loratadine
788,2015-07-04 00:00:00,207,2,stp,De-tussin,10 tab * 10 stp * box,Cough Tablet
788,2015-07-04 00:00:00,208,2,stp,Solvin Tablet,10 tab * 10 stp * box,Bromhexine
788,2015-07-04 00:00:00,622,1,stp,Panagesic inj,5 amp * stp,Diclfenac 
789,2015-07-04 00:00:00,79,1,bot,Coveram 5/10,30 tab * bot,Perindopril / Amlodipine
789,2015-07-04 00:00:00,306,4,stp,Digene,12 tab * 90 stp * box,Aluminium Hydroxide
790,2015-07-04 00:00:00,261,2,tab,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
790,2015-07-04 00:00:00,103,1,stp,Losar Denk 50,14 tab * 2 stp * box,Losartan Potassium
790,2015-07-04 00:00:00,308,1,stp,Kremil S,20 tab * 5 stp * box,Aluminium Hydroxide
790,2015-07-04 00:00:00,300,1,stp,Verizet,10 tab * 5 stp * box,Levocetrizine
790,2015-07-04 00:00:00,472,1,tube,Gentalene C ,12 tube * box,"Betamethasone Dipropionate, Gentamycin, Clotrimoxazole"
790,2015-07-04 00:00:00,206,1,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
790,2015-07-04 00:00:00,225,1,stp,Norbactin ,10 tab * 10 stp * box,Norfloxacin
790,2015-07-04 00:00:00,370,1,sac,ORS MPF Green,50 sac * box,ORS
790,2015-07-04 00:00:00,440,1,bot,???????????? ??????? ??????,6 bot * 2 pack * dz,Myanmar Analgesic
790,2015-07-04 00:00:00,387,1,sac,????????? ?????? ????,10 sac * 12 pack * 2ndPack,Myanmar Digestive
790,2015-07-04 00:00:00,2,4,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
790,2015-07-04 00:00:00,57,10,tab,Enervon-C 100's,100 tab * bot,B complex with C
790,2015-07-04 00:00:00,484,10,stp,ecee 2,2 tab * stp,levonorgestrel
790,2015-07-04 00:00:00,426,5,sac,????? ?????????,12 sac * dz,Myanmar Hipertension
790,2015-07-04 00:00:00,551,1,bot,??????? ???????????,12 bot * dz,Myanmar Luxative
790,2015-07-04 00:00:00,551,2,bot,??????? ???????????,12 bot * dz,Myanmar Luxative
790,2015-07-04 00:00:00,659,1,box,bWellWoman,15 cap * 2 stp * box,Multivitamins and Minerals
790,2015-07-04 00:00:00,13,1,stp,Hepalucky,5 cap * 6 stp * box,Liver Protect
790,2015-07-04 00:00:00,30,3,stp,Nifedi-Denk 20 Retard,10 tab * 10 stp * box,Nifedipine
790,2015-07-04 00:00:00,338,1,bot,Optimol,bot,Eye Drop
790,2015-07-04 00:00:00,245,2,stp,Umeran 50,10 tab * 10 stp * box,Diclfenac 
790,2015-07-04 00:00:00,429,2,sac,?????????? ,12 sac * pack,Myanmar Luxative
790,2015-07-04 00:00:00,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
790,2015-07-04 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
790,2015-07-04 00:00:00,293,2,stp,Nuberol,10 tab * 10 stp * box,Orphenadrine and Paracetamol
790,2015-07-04 00:00:00,75,10,tab,Centrum Silver,285 tab * bot,Multivitamins and Minerals
790,2015-07-04 00:00:00,305,5,tab,Air X,10 tab * 50 stp * box,semithicone
790,2015-07-04 00:00:00,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
790,2015-07-04 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
790,2015-07-04 00:00:00,552,1,stp,DMR 30,30 tab * 2 stp * box,Gliclazide
790,2015-07-04 00:00:00,2,20,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
790,2015-07-04 00:00:00,220,2,tab,Vicks,105 tab * bot,Cough Tablet
790,2015-07-04 00:00:00,155,2,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
790,2015-07-04 00:00:00,74,1,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
790,2015-07-04 00:00:00,256,1,stp,Alaxan Tab,10 tab * 10 stp * box,Ibuprofen and Paracetamol
790,2015-07-04 00:00:00,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
790,2015-07-04 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
790,2015-07-04 00:00:00,654,1,tube,Fluocinonide Cream,tube,Fluocinonide
790,2015-07-04 00:00:00,304,1,stp,Allercet,10 tab * 10 stp * box,Cetrizine
791,2015-07-04 00:00:00,200,1,stp,Betaday 10,10 tab * 10 stp * box,bambuterol hydrochloride 10 mg
791,2015-07-04 00:00:00,63,2,stp,Revicon Max,10 cap * 10 stp * box,Multivitamins and Minerals
791,2015-07-04 00:00:00,63,1,stp,Revicon Max,10 cap * 10 stp * box,Multivitamins and Minerals
791,2015-07-04 00:00:00,501,1,bot,Benalix,bot,Cough Syrup
791,2015-07-04 00:00:00,165,1,bot,Burplex Pol,100 tab * bot,"B1, B6, B12"
785,2015-07-04 00:00:00,23,2,stp,Amlosun 10,10 tab * 10 stp * box,Amlodipine
785,2015-07-04 00:00:00,229,1,stp,Metro-250(Umedica),10 tab * 10 stp * box,Metronidazole
785,2015-07-04 00:00:00,213,1,stp,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
785,2015-07-04 00:00:00,355,1,stp,Strepsil Cool,6 tab * 4 stp * box,Lozenges
785,2015-07-04 00:00:00,98,3,stp,Losar 25,10 tab * 10 stp * box,Losartan Potassium
785,2015-07-04 00:00:00,98,1,stp,Losar 25,10 tab * 10 stp * box,Losartan Potassium
785,2015-07-04 00:00:00,765,1,stp,Loratidine Amlorat,10 tab * 10 stp * box,Loratadine
785,2015-07-04 00:00:00,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
785,2015-07-04 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
785,2015-07-04 00:00:00,281,1,stp,Protase,10 tab * 10 stp * box,Anti Inflammatory Enzyme
785,2015-07-04 00:00:00,12,1,stp,Sylgan S,15 cap * 6 stp * box,Liver Protect
785,2015-07-04 00:00:00,555,1,stp,Ferofort,10 cap * 10 stp * box,Multivitamins and Minerals
785,2015-07-04 00:00:00,689,1,stp,Cardenol 40,10 tab * stp,propranolol
785,2015-07-04 00:00:00,444,1,bot,?????????? ???????????????,12 bot * dz,Myanmar Supplement
785,2015-07-04 00:00:00,266,1,stp,Stugeron,10 tab * 25 stp * box,Cinnarizine
785,2015-07-04 00:00:00,773,1,stp,Medilac S Cap,10 cap * stp,Saccharomyces boulardii
785,2015-07-04 00:00:00,550,1,stp,FamyCare,stp,levonorgestrel
799,2015-08-04 00:00:00,250,1,stp,Zifam Clofen,10 tab * stp,Aceclofenac
799,2015-08-04 00:00:00,173,1,stp,Omez,10 cap * 10 stp * box,Omeprazole
799,2015-08-04 00:00:00,544,1,stp,Norgetex,10 tab * stp,Orphenadrine and Paracetamol
799,2015-08-04 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
802,2015-08-04 00:00:00,3,1,stp,Eposoft,10 cap * 3 stp * box,Evening Primrose Oil
802,2015-08-04 00:00:00,544,1,stp,Norgetex,10 tab * stp,Orphenadrine and Paracetamol
793,2015-08-04 00:00:00,103,2,stp,Losar Denk 50,14 tab * 2 stp * box,Losartan Potassium
793,2015-08-04 00:00:00,24,3,stp,Stamlo 5,10 tab * 10 stp * box,Amlodipine
793,2015-08-04 00:00:00,348,90,cap,Mega 3 300's,300 cap * bot,Omega 3 Fish Oil
793,2015-08-04 00:00:00,370,1,sac,ORS MPF Green,50 sac * box,ORS
793,2015-08-04 00:00:00,220,1,tab,Vicks,105 tab * bot,Cough Tablet
796,2015-08-04 00:00:00,76,1,bot,Coversyl 5,30 tab * bot,perindopril
796,2015-08-04 00:00:00,237,3,stp,Brumox 250,10 cap * 10 stp * box,Amoxicillin
796,2015-08-04 00:00:00,185,9,stp,Enzyplex,4 tab * 25 stp * box,Digestive Enzyme
796,2015-08-04 00:00:00,27,1,box,Amlong 10,10 tab * 3 stp * box,Amlodipine
796,2015-08-04 00:00:00,126,3,stp,Aztor 10,10 tab * 5 stp * box,Atorvastatin
796,2015-08-04 00:00:00,220,1,tab,Vicks,105 tab * bot,Cough Tablet
796,2015-08-04 00:00:00,18,2,stp,Supravit,10 tab * 10 stp * box,Multivitamins and Minerals
796,2015-08-04 00:00:00,515,1,stp,PadAmox,10 cap * 10 stp * box,Amoxicillin
792,2015-08-04 00:00:00,164,1,bot,Burmeton pol,100 tab * bot,Chlorphenamine Maleate
792,2015-08-04 00:00:00,271,2,stp,Mirax M,10 tab * stp,Domperidone
792,2015-08-04 00:00:00,57,20,tab,Enervon-C 100's,100 tab * bot,B complex with C
792,2015-08-04 00:00:00,265,1,stp,Dimenhydrinate,10 tab * 100 stp * box,Dimenhydrinate
792,2015-08-04 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
792,2015-08-04 00:00:00,125,3,stp,Atocor 10,10 tab * 10 stp * box,Atorvastatin
792,2015-08-04 00:00:00,399,1,box,??????????? ???????? ???????,10 sac * box,Myanmar Anti Alergic
792,2015-08-04 00:00:00,122,1,stp,Ferrovit,10 cap * 5 stp * box,Ferrous Fumarate
792,2015-08-04 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
792,2015-08-04 00:00:00,1,1,stp,EVE,10 cap * 3 stp * box,Evening Primrose Oil
792,2015-08-04 00:00:00,456,1,bot,??????????????,6 bot * 2 pack * dz,Myanmar Analgesic
792,2015-08-04 00:00:00,435,1,bot,??????????(????????) ????????,12 bot * dz,Myanmar Balm
792,2015-08-04 00:00:00,736,3,sac,Shudi Analgesic Plaster,4 pcs * 100 sac * box,Plaster
792,2015-08-04 00:00:00,182,1,stp,Umetac 150,10 tab * 10 stp * box,Ranitidine
792,2015-08-04 00:00:00,307,2,stp,Siloxogene,10 tab * 30 stp * box,Aluminium Hydroxide
792,2015-08-04 00:00:00,174,1,stp,Zosec,10 cap * 10 stp * box,Omeprazole
792,2015-08-04 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
792,2015-08-04 00:00:00,733,2,stp,Hawksone,5 cap * 40 stp * box,Piroxicam
792,2015-08-04 00:00:00,73,1,stp,Oramin F,5 cap * 6 stp * box,Multivitamins and Minerals
792,2015-08-04 00:00:00,265,1,stp,Dimenhydrinate,10 tab * 100 stp * box,Dimenhydrinate
792,2015-08-04 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
792,2015-08-04 00:00:00,2,2,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
792,2015-08-04 00:00:00,362,1,bot,Spirit 100ml Plastic bot mpf,60 bot * box,Spirit
792,2015-08-04 00:00:00,74,1,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
792,2015-08-04 00:00:00,208,1,stp,Solvin Tablet,10 tab * 10 stp * box,Bromhexine
792,2015-08-04 00:00:00,310,50,tab,MOM 1000's Thai,1000 tab * bot,Milk of Magnesia
792,2015-08-04 00:00:00,349,5,cap,Nuflam 300's,300 cap * bot,Glucosamine
792,2015-08-04 00:00:00,21,3,cap,Optica,30 cap * bot,Eye
792,2015-08-04 00:00:00,641,1,stp,Allopurinol bpi strip,10 tab * 10 stp * box,Allopurinol
792,2015-08-04 00:00:00,152,1,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
792,2015-08-04 00:00:00,57,12,tab,Enervon-C 100's,100 tab * bot,B complex with C
792,2015-08-04 00:00:00,660,1,stp,Aspilets 20's,20 tab * 25 stp * box,Aspirin 80mg
792,2015-08-04 00:00:00,100,1,stp,Repace H,10 tab * 10 stp * box,"losartan Potassium, Hydrochlorothiazide"
792,2015-08-04 00:00:00,726,3,bot,??????? ???????????? (??????????),12 bot * dz,Myanmar Diabetics
792,2015-08-04 00:00:00,459,1,bot,?????????? ??????????,10 bot * pack,Myanmar Antacid
792,2015-08-04 00:00:00,209,1,stp,Flemex Tab,10 tab * 50 stp * box,Carbocisteine 500 mg
792,2015-08-04 00:00:00,111,1,stp,Clopilet,10 tab * 3 stp * box,Clopidogrel
792,2015-08-04 00:00:00,47,1,stp,Oleanz 10,10 tab * 5 stp * box,Olanzapine 
792,2015-08-04 00:00:00,237,2,stp,Brumox 250,10 cap * 10 stp * box,Amoxicillin
794,2015-08-04 00:00:00,174,1,stp,Zosec,10 cap * 10 stp * box,Omeprazole
794,2015-08-04 00:00:00,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
794,2015-08-04 00:00:00,364,16,tab,Move Free,170 tab * bot,Glucosamine
794,2015-08-04 00:00:00,291,1,stp,Myonal,10 tab * 3 stp * box,Eperisone Hydrochloride
794,2015-08-04 00:00:00,266,1,stp,Stugeron,10 tab * 25 stp * box,Cinnarizine
794,2015-08-04 00:00:00,549,4,sac,Mybacin Pack,70 sac * pack,Lozenges
794,2015-08-04 00:00:00,2,2,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
794,2015-08-04 00:00:00,370,3,sac,ORS MPF Green,50 sac * box,ORS
794,2015-08-04 00:00:00,371,5,sac,Pharolit,60 sac * box,ORS
794,2015-08-04 00:00:00,220,1,tab,Vicks,105 tab * bot,Cough Tablet
794,2015-08-04 00:00:00,225,1,stp,Norbactin ,10 tab * 10 stp * box,Norfloxacin
795,2015-08-04 00:00:00,807,2,stp,Tamlosin ,10 tab * 2 stp * box,Tamsulosin Hydrochloride
797,2015-08-04 00:00:00,191,3,stp,Ermycin 200,10 tab * 10 stp * box,Erythromycin
797,2015-08-04 00:00:00,148,1,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
797,2015-08-04 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
798,2015-08-04 00:00:00,24,4,stp,Stamlo 5,10 tab * 10 stp * box,Amlodipine
800,2015-08-04 00:00:00,86,1,stp,Cardivas 12.5,10 tab * 10 stp * box,Carvedilol
800,2015-08-04 00:00:00,108,1,stp,Coralan 5,14 tab * 4 stp * box,Ivabradine
800,2015-08-04 00:00:00,744,1,stp,Safen,10 tab * 10 stp * box,Clopidogrel
800,2015-08-04 00:00:00,90,1,stp,Cardiopril 5,10 tab * 10 stp * box,Ramipril
800,2015-08-04 00:00:00,155,1,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
800,2015-08-04 00:00:00,307,2,stp,Siloxogene,10 tab * 30 stp * box,Aluminium Hydroxide
800,2015-08-04 00:00:00,529,1,pcs,PaiPlast,100 pcs * box,Plaster
801,2015-08-04 00:00:00,114,3,stp,Arthrostop,10 tab * 6 stp * box,Glucosamine
801,2015-08-04 00:00:00,71,1,stp,Gemron Gold,10 tab * 9 stp * box,Multivitamins and Minerals
801,2015-08-04 00:00:00,84,2,stp,Cardivas 3.125,10 tab * 3 stp * box,Carvedilol
801,2015-08-04 00:00:00,132,1,stp,Zumafib,10 tab * 3 stp * box,fenofibrate 300 mg
801,2015-08-04 00:00:00,79,10,tab,Coveram 5/10,30 tab * bot,Perindopril / Amlodipine
801,2015-08-04 00:00:00,504,1,bot,Heptopep 200ml,bot,Appetite
801,2015-08-04 00:00:00,590,1,sheet,Lion Plaster,10 sheet * pack,Plaster
801,2015-08-04 00:00:00,399,1,box,??????????? ???????? ???????,10 sac * box,Myanmar Anti Alergic
803,2015-09-04 00:00:00,132,1,stp,Zumafib,10 tab * 3 stp * box,fenofibrate 300 mg
803,2015-09-04 00:00:00,29,1,stp,Nifedi-Denk 10 Retard,10 tab * 10 stp * box,Nifedipine
803,2015-09-04 00:00:00,30,1,stp,Nifedi-Denk 20 Retard,10 tab * 10 stp * box,Nifedipine
803,2015-09-04 00:00:00,106,1,stp,Duracard 2,10 tab * 5 stp * box,Doxazosin
803,2015-09-04 00:00:00,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
803,2015-09-04 00:00:00,138,1,stp,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
803,2015-09-04 00:00:00,788,2,stp,Clibite,10 tab * 10 stp * box,Metformin 
803,2015-09-04 00:00:00,36,1,stp,Monotrate 20,10 tab * 10 stp * box,Isosorbide Mononitrate BP 20 mg
803,2015-09-04 00:00:00,310,100,tab,MOM 1000's Thai,1000 tab * bot,Milk of Magnesia
803,2015-09-04 00:00:00,154,3,stp,Neurobion Blue,10 tab * 10 stp * box,"B1, B6, B12"
803,2015-09-04 00:00:00,280,3,sac,Bioflor,10 sac * box,Saccharomyces boulardii
803,2015-09-04 00:00:00,321,1,bot,Urocrush,60 tab * bot,For Renal Stones
803,2015-09-04 00:00:00,419,1,sac,???????? ?????????????????,12 sac * pack,Myanmar Analgesic
803,2015-09-04 00:00:00,685,1,stp,Ubimol Forte,10 tab * 10 stp * box,Ibuprofen and Paracetamol
803,2015-09-04 00:00:00,660,3,stp,Aspilets 20's,20 tab * 25 stp * box,Aspirin 80mg
803,2015-09-04 00:00:00,577,2,tube,Sunlife Yellow,tube,Vit C
803,2015-09-04 00:00:00,277,1,stp,Imotil,10 cap * 20 stp * box,Loperamide
803,2015-09-04 00:00:00,549,1,sac,Mybacin Pack,70 sac * pack,Lozenges
803,2015-09-04 00:00:00,406,1,bot,????????????? ????????????,10 bot * pack,Myanmar Neuro Medicine
803,2015-09-04 00:00:00,672,1,stp,Enatensil 5,10 tab * 10 stp * box,Enalapril 
803,2015-09-04 00:00:00,135,1,stp,Hypen SR,10 tab * 2 stp * box,Indapamide 1.5
803,2015-09-04 00:00:00,700,4,pcs,Exam Glove Thada Size S,100 pcs * box,Gloves
803,2015-09-04 00:00:00,58,1,bot,Enervon-C 30's,30 tab * bot,B complex with C
804,2015-09-04 00:00:00,151,6,stp,Gluco M,10 tab * 50 stp * box,Metformin
804,2015-09-04 00:00:00,95,2,stp,Perigard 4,10 tab * stp,perindopril
804,2015-09-04 00:00:00,96,1,stp,Perigard 2,10 tab * stp,perindopril
804,2015-09-04 00:00:00,86,2,stp,Cardivas 12.5,10 tab * 10 stp * box,Carvedilol
804,2015-09-04 00:00:00,645,5,stp,Metagard,10 tab * stp,Trimetazidine Hydrochloride
804,2015-09-04 00:00:00,660,2,stp,Aspilets 20's,20 tab * 25 stp * box,Aspirin 80mg
806,2015-09-04 00:00:00,148,1,box,Metformin denk 500,10 tab * 10 stp * box,Metformin 
806,2015-09-04 00:00:00,84,3,stp,Cardivas 3.125,10 tab * 3 stp * box,Carvedilol
806,2015-09-04 00:00:00,445,2,bot,?????????,12 bot * dz,Myanmar Balm
806,2015-09-04 00:00:00,379,1,bot,?????? ???????,6 bot * 2 pack * dz,Balm
